"ID","LongDec","LatDec","Date","Day","Month","Year","Point_Time","Location","Bird_Recording_Activity","Habitat_Code","Behaviour","Wedge_Tailed_Shearwater","Audubons_Shearwater","Flesh_footed_Shearwater","Red_Tailed_Tropicbird","White_tailed_Tropicbird","Masked_Bobby","Red_footed_Booby","Brown_Booby","Great_Frigatebird","Lesser_Frigatebird","Greater_Crested_Tern","Roseate_Tern","Common_Tern","Black_Naped_Tern","Little_Tern","Bridled_Tern","Sooty_Tern","White_Tern","Brown_Noddy","Lesser_Noddy","Wilsons_Storm_Petrel","Matsudairas_Storm_Petrel","White_faced_Storm_Petrel","Tahiti_Petrel","Bulwers_Petrel","Jouanins_Petrel","Charadrius_leschenaultii","Stercoriidae.sp","Unidentified_birds","Bath","Slope","Chl_Climonth","Chl_month","Chl_Week","PAR_Climonth","PAR_month","PAR_Week","SST_Climonth","SST_month","SST_Week","NPP_Climonth","NPP_month","NPP_Week","SLA_Climonth","SLA_month","SLA_Week","Dist_Coast","Dist_Atoll","Dist_Island","Dist_Group","Rat_Group","Dist_Coast_R","Atoll_R","Island_R","Dist_Coast_NR","Atoll_NR","Island_NR"
107,72.0482166667,-6.9146,"10-Dec-12",10,12,2012,"18","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-205,7.044444561,0.1360862702,0.0593019985,0.1372326228,45.6159990556,42.7060928345,42.2486915588,29.1349993488,28.9799993522,28.589999361,1399.232707322,714.0762492257,1335.3633010378,0.0814395894,0.2132533333,0.1085125,52.9777939646566,"Diego_Garcia","Middle_Islad","Diego_North",0,53.1143584479047,"Diego_Garcia","Noth_West",52.9777939646566,"Diego_Garcia","Middle_Islad"
108,72.1957,-7.1461,"11-Dec-12",11,12,2012,"7.15","Swart's_Mount","Transect","M","Foraging",2,NA,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-571,4.1919307709,0.1068283543,0.0593019985,0.0808570012,46.1779990823,40.648273468,43.796497345,29.1649993481,29.6099993382,28.5349993622,1165.752901454,642.3474515866,933.57881538,0.0765143695,0.20435,0.101275,23.5164691048997,"Diego_Garcia","Noth_West","Diego_North",0,23.5164691048997,"Diego_Garcia","Noth_West",25.263722896923,"Diego_Garcia","Middle_Islad"
109,72.1957,-7.1461,"11-Dec-12",11,12,2012,"7.25","Swart's_Mount","Aggregate","M","Feeding",NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-571,4.1919307709,0.1068283543,0.0593019985,0.0808570012,46.1779990823,40.648273468,43.796497345,29.1649993481,29.6099993382,28.5349993622,1165.752901454,642.3474515866,933.57881538,0.0765143695,0.20435,0.101275,23.5164691048997,"Diego_Garcia","Noth_West","Diego_North",0,23.5164691048997,"Diego_Garcia","Noth_West",25.263722896923,"Diego_Garcia","Middle_Islad"
110,72.1999,-7.1398,"11-Dec-12",11,12,2012,"7.45","Swart's_Mount","Transect","M","Foraging",2,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-644,14.0709524155,0.1068283543,0.0593019985,0.0808570012,46.1779990823,40.648273468,43.796497345,29.1649993481,29.6099993382,28.5349993622,1165.752901454,642.3474515866,933.57881538,0.0765143695,0.20435,0.101275,23.5822420329095,"Diego_Garcia","Noth_West","Diego_North",0,23.5822420329095,"Diego_Garcia","Noth_West",25.1008806121315,"Diego_Garcia","Middle_Islad"
111,72.1962333333,-7.1535833333,"11-Dec-12",11,12,2012,"9.15","Swart's_Mount","Transect","M","Foraging",NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-635,7.1586799622,0.1068283543,0.0593019985,0.0808570012,46.1779990823,40.648273468,43.796497345,29.1649993481,29.6099993382,28.5349993622,1165.752901454,642.3474515866,933.57881538,0.0765143695,0.20435,0.101275,22.9776714497795,"Diego_Garcia","Noth_West","Diego_North",0,22.9776714497795,"Diego_Garcia","Noth_West",24.9169814467623,"Diego_Garcia","Middle_Islad"
112,72.2168166667,-7.1537,"11-Dec-12",11,12,2012,"10.15","Swart's_Mount","Transect","M","Foraging",NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-560,19.940788269,0.1088997722,0.0593019985,0.0742526675,46.361999091,40.0104637146,45.6456871033,29.0849993499,28.7749993568,28.6272910268,1191.7408065935,685.8158235599,907.5416806461,0.0765143695,0.20435,0.101275,21.1584048513995,"Diego_Garcia","Noth_West","Diego_North",0,21.1584048513995,"Diego_Garcia","Noth_West",22.7855453062331,"Diego_Garcia","Middle_Islad"
113,72.2168166667,-7.1537,"11-Dec-12",11,12,2012,"11.05","Swart's_Mount","Aggregate","M","Feeding",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-560,19.940788269,0.1088997722,0.0593019985,0.0742526675,46.361999091,40.0104637146,45.6456871033,29.0849993499,28.7749993568,28.6272910268,1191.7408065935,685.8158235599,907.5416806461,0.0765143695,0.20435,0.101275,21.1584048513995,"Diego_Garcia","Noth_West","Diego_North",0,21.1584048513995,"Diego_Garcia","Noth_West",22.7855453062331,"Diego_Garcia","Middle_Islad"
114,72.18025,-7.1421833333,"11-Dec-12",11,12,2012,"11.12","Swart's_Mount","Aggregate","M","Feeding",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-594,2.8778355122,0.1068283543,0.0593019985,0.0808570012,46.1779990823,40.648273468,43.796497345,29.1649993481,29.6099993382,28.5349993622,1165.752901454,642.3474515866,933.57881538,0.0765143695,0.20435,0.101275,25.1500336187764,"Diego_Garcia","Noth_West","Diego_North",0,25.1500336187764,"Diego_Garcia","Noth_West",27.0111863437425,"Diego_Garcia","Middle_Islad"
115,72.2242166667,-7.1644166667,"11-Dec-12",11,12,2012,"11.2","Swart's_Mount","Aggregate","M","Feeding",NA,NA,NA,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-679,19.5982189178,0.1018936932,0.0593019985,0.0808570012,46.3159990888,42.8902778625,49.3160743713,29.1949993474,29.7249993356,28.6749993591,1124.7927344644,665.2979098018,1028.1034265246,0.0765143695,0.20435,0.101275,19.7785499582241,"Diego_Garcia","Noth_West","Diego_North",0,19.7785499582241,"Diego_Garcia","Noth_West",21.6036532925621,"Diego_Garcia","Middle_Islad"
116,71.3666333333,-7.1543666667,"11-Dec-12",11,12,2012,"12.45","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24,0.1145421341,0.2222172767,0.1824059933,0.1824059933,47.0419991233,42.3558425903,43.0556335449,28.9549993528,28.1949993698,28.1949993698,2148.3779355594,1679.7674054311,1704.3677092423,0.0661407625,0.2023933333,0.093075,52.1316789932937,"Egmont_Islands","Ile_Sudest","Egmont",1,52.1316789932937,"Egmont_Islands","Ile_Sudest",86.3417252146534,"Great_Chagos_Bank","Danger_Island"
117,71.3666333333,-6.6385333333,"09-Feb-13",9,2,2013,"7.15","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-121,8.2333450317,0.1780994236,0.0593019985,0.1180224977,46.5019990976,52.9665870667,52.87940979,29.2849993454,29.5699993391,28.7699993569,1766.6010434766,813.991083219,1439.6668997348,0.087200295,0.2209766667,0.0510125,3.85306061471454,"Egmont_Islands","Ile_Carre_Pate","Egmont",1,3.85306061471454,"Egmont_Islands","Ile_Carre_Pate",31.1580137991425,"Great_Chagos_Bank","Danger_Island"
118,71.3434333333,-6.42545,"09-Feb-13",9,2,2013,"11.3","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-34,1.545493722,0.1874679774,0.1435150057,0.1677169949,48.2099991788,54.8707237244,51.7535896301,29.349999344,29.2199993469,30.0299993288,1900.6367597933,1711.2199258453,1814.6048899453,0.0870117994,0.2285166667,0.053375,12.1846820875978,"Great_Chagos_Bank","Danger_Island","GCB_W",0,25.3664496139415,"Egmont_Islands","Ile_Sipaille",12.1846820875978,"Great_Chagos_Bank","Danger_Island"
119,71.4140666667,-6.1686666667,"09-Feb-13",9,2,2013,"14.45","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-86,7.7141337395,0.2563242614,0.1726440042,0.1566780061,48.383999187,56.098941803,57.3029975891,29.3649993436,30.1149993269,30.7599993125,2475.0047225136,1990.4046768913,1821.9490040699,0.0866486726,0.23117,0.056625,9.83776413805703,"Great_Chagos_Bank","Eagle_Island","GCB_W",0,9.83776413805703,"Great_Chagos_Bank","Eagle_Island",10.4848812478784,"Great_Chagos_Bank","North_Brother"
120,71.6038666667,-5.9388333333,"09-Feb-13",9,2,2013,"18.15","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21,1.1239016056,0.191972062,0.1379150003,0.2704886695,48.7999992068,55.7855834961,48.8709144592,29.3849993432,29.749999335,30.509999318,1958.3497274556,1651.7115785365,2605.1083917596,0.0849348083,0.2342266667,0.0640875,24.6909787599326,"Great_Chagos_Bank","North_Brother","GCB_W",0,41.3615758997665,"Great_Chagos_Bank","Eagle_Island",24.6909787599326,"Great_Chagos_Bank","North_Brother"
121,71.6038666667,-5.9148166667,"09-Feb-13",9,2,2013,"18.25","Open_Ocean","Aggregate","D","Feeding",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-32,1.1607501507,0.2028602958,0.1459369957,0.4037400037,49.0899992206,54.7012405396,48.0340042114,29.3799993433,29.8549993327,30.4949993184,2061.3829786142,1697.7042800444,3626.398094323,0.0849348083,0.2342266667,0.0640875,27.1031619874907,"Great_Chagos_Bank","North_Brother","GCB_W",0,43.207470118255,"Great_Chagos_Bank","Eagle_Island",27.1031619874907,"Great_Chagos_Bank","North_Brother"
122,71.76935,-5.4451166667,"10-Feb-13",10,2,2013,"8.3","Peros_Banhos","Aggregate","L","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12,1.0560263395,0.3036005497,0.0593019985,0.1299709976,47.7679991578,55.6890068054,56.6828231812,29.4099993426,29.6099993382,28.7049993584,2818.6169558189,846.2369267599,1649.6893351797,0.0768858407,0.2465933333,0.063875,1.02359741982292,"Peros_Banhos","Ile_de_Coin","W_Peros",1,1.02359741982292,"Peros_Banhos","Ile_de_Coin",7.03972023282407,"Peros_Banhos","Coin_de_Mire"
123,71.8225,-5.4167166667,"10-Feb-13",10,2,2013,"11.3","Peros_Banhos","Aggregate","L","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.7447685599,0.2835812867,0.2295449972,0.1783088306,48.3099991835,55.0857391357,54.9534301758,29.2949993452,29.8799993321,28.6124993605,2688.5580656817,2516.4498519258,2063.7088633658,0.0768858407,0.2465933333,0.063875,1.1716839923566,"Peros_Banhos","Coin_de_Mire","W_Peros",1,2.27600472283308,"Peros_Banhos","Ile_Vache_Marine",1.1716839923566,"Peros_Banhos","Coin_de_Mire"
124,72.0105833333,-5.3278833333,"10-Feb-13",10,2,2013,"14.45","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,4,NA,1,1,4,NA,NA,NA,NA,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-492,3.842097044,0.169870317,0.0593019985,0.2639400065,48.6399991992,47.5303344727,45.9180107117,29.349999344,30.1749993255,28.5549993617,1764.9195837276,690.0879044876,2419.1612129468,0.0753230088,0.2513933333,0.0634,4.34053700650623,"Peros_Banhos","Ile_Petite_Coquillage","E_Peros",0,10.7116822532347,"Peros_Banhos","Ile_Yeye",4.34053700650623,"Peros_Banhos","Ile_Petite_Coquillage"
125,72.1508333333,-5.3883833333,"10-Feb-13",10,2,2013,"14.43","Open_Ocean","Aggregate","D","Feeding",NA,NA,NA,NA,NA,NA,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-617,17.5124759674,0.1435239762,0.1318999976,0.1056670025,48.8899992111,48.7451210022,43.58385849,29.4549993416,30.0999993272,28.7038882473,1538.0745925906,1395.505209698,1120.3373768331,0.0753230088,0.2513933333,0.0634,6.98832518083351,"Salomon_Islands","Ile_Boddam","W_Salomon",1,6.98832518083351,"Salomon_Islands","Ile_Boddam",15.2546094845969,"Salomon_Islands","Ile_Mapou"
126,72.3573666667,-7.14525,"24-Feb-13",24,2,2013,"19.15","Diego_Garcia","Transect","L","Foraging",NA,NA,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1067,3.8622012138,0.1307338029,0.0978289992,0.1135110036,46.7779991108,51.9047966003,58.3813934326,29.4749993412,29.439999342,29.4699993413,1369.2930967947,1187.7260007019,1478.2917460411,0.0906870206,0.20628,0.0685875,10.8981633164637,"Diego_Garcia","Middle_Islad","Diego_North",0,13.3075504102373,"Diego_Garcia","North_East",10.8981633164637,"Diego_Garcia","Middle_Islad"
127,72.355,-7.136,"24-Feb-13",24,2,2013,"19.2","Open_Ocean","Aggregate","D","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1067,4.9863481522,0.1307338029,0.0978289992,0.1135110036,46.7779991108,51.9047966003,58.3813934326,29.4749993412,29.439999342,29.4699993413,1369.2930967947,1187.7260007019,1478.2917460411,0.0906870206,0.20628,0.0685875,11.9162348781388,"Diego_Garcia","Middle_Islad","Diego_North",0,14.2645768693514,"Diego_Garcia","North_East",11.9162348781388,"Diego_Garcia","Middle_Islad"
128,72.17795,-5.42755,"25-Feb-13",25,2,2013,"7.3","Salomons","Transect","L","Foraging",NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,38,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1394,4.6942873001,0.1482891291,0.1194100007,0.1268260032,48.5839991965,52.8141021729,57.8694267273,29.4249993423,29.7349993354,29.304999345,1572.8659103416,1397.2061280984,1615.8757201721,0.0753230088,0.2513933333,0.0216875,8.36962753059447,"Salomon_Islands","Ile_Boddam","W_Salomon",1,8.36962753059447,"Salomon_Islands","Ile_Boddam",16.1323021943881,"Salomon_Islands","Ile_Mapou"
129,72.2518,-5.3198666667,"26-Feb-13",26,2,2013,"10.15","Salomons","Aggregate","L","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,0.2546971142,0.3069420457,0.121142,0.121142,48.3399991849,51.0918731689,54.2736434937,29.4249993423,29.8349993331,29.8949993318,2874.3824416393,1367.8842945153,1437.2366825767,0.0733610619,0.2565,-0.0173428571,1.72370867099676,"Salomon_Islands","Ile_Mapou","E_Salomon",0,1.95642278049318,"Salomon_Islands","Ile_de_la_Passe",1.72370867099676,"Salomon_Islands","Ile_Mapou"
130,72.2518,-5.3198666667,"28-Feb-13",28,2,2013,"8.3","Salomons","Aggregate","L","Feeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,0.2546971142,0.3069420457,0.121142,0.121142,48.3399991849,51.0918731689,54.2736434937,29.4249993423,29.8349993331,29.8949993318,2874.3824416393,1367.8842945153,1437.2366825767,0.0733610619,0.2565,-0.0173428571,1.72370867099676,"Salomon_Islands","Ile_Mapou","E_Salomon",0,1.95642278049318,"Salomon_Islands","Ile_de_la_Passe",1.72370867099676,"Salomon_Islands","Ile_Mapou"
131,72.0944,-5.4504166667,"04-Mar-13",4,3,2013,"13.45","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-959,7.9011473656,0.129475534,0.1218599975,0.1145889983,49.6379992466,54.0126876831,55.5407066345,30.0249993289,31.0649993056,30.1799993254,1399.7774334065,1349.7407199478,1377.753605642,0.0503115591,0.2513933333,-0.0222714286,16.0890593505109,"Salomon_Islands","Ile_Boddam","W_Salomon",1,16.0890593505109,"Salomon_Islands","Ile_Boddam",16.3020485754788,"Peros_Banhos","Ile_Grand_Coquillage"
132,72.1961833333,-5.5452,"04-Mar-13",4,3,2013,"14.45","Victory_Bank","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,3,NA,1,NA,3,NA,NA,NA,NA,2,NA,32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-294,10.3968858719,0.160644874,0.1662960052,0.1458059996,49.583999244,54.7869911194,55.4002532959,29.9649993302,30.7699993122,30.2349993242,1687.3953058848,1850.7198078861,1692.3193254545,0.0559395161,0.24648,-0.0120714286,20.1306956576096,"Great_Chagos_Bank","Nelsons_Island","Nelson",0,20.8914699919454,"Salomon_Islands","Ile_Boddam",20.1306956576096,"Great_Chagos_Bank","Nelsons_Island"
133,71.3401333333,-6.5535,"09-Mar-13",9,3,2013,"8.15","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-183,10.6404371262,0.140342772,0.1206699982,0.0975869969,49.9279992604,51.0895080566,58.317363739,29.8799993321,29.7599993348,29.3099993449,1516.025866153,1368.0064228501,1319.6599485037,0.0630352151,0.2209766667,0.031325,11.2683608739925,"Egmont_Islands","Ile_Sipaille","Egmont",1,11.2683608739925,"Egmont_Islands","Ile_Sipaille",21.4578994991447,"Great_Chagos_Bank","Danger_Island"
134,72.9386666667,-6.0490833333,"26-Mar-14",26,3,2014,"8.1","Open_Ocean","Transect","D","Foraging",NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2262,5.1454796791,0.1227978319,0.1284759939,0.1295419931,49.7179992504,41.8999023438,43.5461921692,30.0399993286,30.779999312,30.3999993205,1338.4968953331,1154.4444885737,1227.0835747499,0.0606086022,0.2555933333,0.1884375,80.1591914892773,"Great_Chagos_Bank","Nelsons_Island","Nelson",0,108.293816760404,"Salomon_Islands","Ile_Fouquet",80.1591914892773,"Great_Chagos_Bank","Nelsons_Island"
135,72.4038,-5.2755166667,"30-Mar-14",30,3,2014,"7.15","Open_Ocean","Transect","D","Foraging",NA,2,NA,NA,NA,NA,8,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-144,9.2949447632,0.1401399225,0.1747960001,0.1423970014,49.267999229,44.8885040283,27.4039764404,29.9649993302,30.5349993175,28.7849993566,1492.0768898134,1639.3101040964,923.6891217787,0.040416129,0.2636766667,0.15775,15.8588339326827,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,15.8588339326827,"Salomon_Islands","Ile_Takamaka",15.924696424906,"Salomon_Islands","Ile_Mapou"
136,72.4443666667,-5.2579333333,"30-Mar-14",30,3,2014,"815","Blenheim_Reef","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,1.2284759283,0.1799075007,0.129204005,0.1423970014,49.1439992231,45.6035728455,34.3022384644,29.8999993317,30.3749993211,28.6449993597,1848.6492059719,1276.6996576935,1138.305973262,0.040416129,0.2636766667,0.15775,20.7589009536169,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,20.7589009536169,"Salomon_Islands","Ile_Takamaka",20.7763970474227,"Salomon_Islands","Ile_Mapou"
137,72.4443666667,-5.2579333333,"30-Mar-14",30,3,2014,"8.2","Blenheim_Reef","Aggregate","B","Feeding",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14,1.2284759283,0.1799075007,0.129204005,0.1423970014,49.1439992231,45.6035728455,34.3022384644,29.8999993317,30.3749993211,28.6449993597,1848.6492059719,1276.6996576935,1138.305973262,0.040416129,0.2636766667,0.15775,20.7589009536169,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,20.7589009536169,"Salomon_Islands","Ile_Takamaka",20.7763970474227,"Salomon_Islands","Ile_Mapou"
138,72.4342833333,-5.2710833333,"30-Mar-14",30,3,2014,"9.45","Blenheim_Reef","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-49,4.8078899384,0.1799075007,0.129204005,0.1423970014,49.1439992231,45.6035728455,34.3022384644,29.8999993317,30.3749993211,28.6449993597,1848.6492059719,1276.6996576935,1138.305973262,0.040416129,0.2636766667,0.15775,19.1788973923101,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,19.1788973923101,"Salomon_Islands","Ile_Takamaka",19.3213801922126,"Salomon_Islands","Ile_Mapou"
139,72.4587166667,-5.26335,"30-Mar-14",30,3,2014,"10.45","Blenheim_Reef","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3.9590747356,0.1522115767,0.1053780019,0.1423970014,49.1999992258,45.3725738525,35.9976997375,30.0249993289,30.6749993144,28.6009993607,1596.9130154101,1039.7146490351,1190.2750040075,0.040416129,0.2636766667,0.15775,22.0155507739209,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,22.0155507739209,"Salomon_Islands","Ile_Takamaka",22.1536834307843,"Salomon_Islands","Ile_Mapou"
140,72.4405833333,-5.2626666667,"30-Mar-14",30,3,2014,"11.55","Blenheim_Reef","Transect","B","Foraging",2,NA,NA,NA,NA,NA,6,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25,2.4495983124,0.1799075007,0.129204005,0.1423970014,49.1439992231,45.6035728455,34.3022384644,29.8999993317,30.3749993211,28.6449993597,1848.6492059719,1276.6996576935,1138.305973262,0.040416129,0.2636766667,0.15775,20.1693206894169,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,20.1693206894169,"Salomon_Islands","Ile_Takamaka",20.2290080988208,"Salomon_Islands","Ile_Mapou"
141,72.4791333333,-5.2514666667,"30-Mar-14",30,3,2014,"14.15","Blenheim_Reef","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,3.4262802601,0.3735114634,0.3392159939,0.1423970014,49.3499992329,44.6560173035,33.6105384827,29.9649993302,30.6249993155,28.544999362,3460.9663074966,2932.5146961696,1119.8672298815,0.0387545699,0.26626,0.1600625,24.597432342401,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,24.597432342401,"Salomon_Islands","Ile_Takamaka",24.6763212808413,"Salomon_Islands","Ile_Mapou"
142,72.4655666667,-5.2617,"30-Mar-14",30,3,2014,"16","Blenheim_Reef","Transect","B","Foraging",NA,NA,NA,NA,NA,NA,5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2,3.9590747356,0.1522115767,0.1053780019,0.1423970014,49.1999992258,45.3725738525,35.9976997375,30.0249993289,30.6749993144,28.6009993607,1596.9130154101,1039.7146490351,1190.2750040075,0.040416129,0.2636766667,0.15775,22.7913373976676,"Salomon_Islands","Ile_Takamaka","E_Salomon",0,22.7913373976676,"Salomon_Islands","Ile_Takamaka",22.9342483364378,"Salomon_Islands","Ile_Mapou"
143,72.2330666667,-5.5896666667,"31-Mar-14",31,3,2014,"16","Open_Ocean","Transect","D","Foraging",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-397,12.1089000702,0.1682475656,0.1018150002,0.1423970014,49.8859992584,45.2702865601,28.3757476807,30.0299993288,30.019999329,28.8949993541,1762.40326575,1052.0141522505,951.3666609772,0.0549615591,0.2530233333,0.1661125,13.7196897104705,"Great_Chagos_Bank","Nelsons_Island","Nelson",0,25.7242931720516,"Salomon_Islands","Ile_Poule",13.7196897104705,"Great_Chagos_Bank","Nelsons_Island"
144,72.14435,-5.4979833333,"31-Mar-14",31,3,2014,"17","Open_Ocean","Transect","D","Foraging",1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1304,9.6797332764,0.1325055212,0.1078459993,0.1423970014,49.1519992235,43.4403839111,25.6195964813,29.9849993298,29.8099993337,28.9649993526,1418.0476483665,1077.7470147875,863.9929720347,0.0503115591,0.2513933333,0.1610375,17.0330991662929,"Salomon_Islands","Ile_Boddam","W_Salomon",1,17.0330991662929,"Salomon_Islands","Ile_Boddam",23.8447292445038,"Peros_Banhos","Ile_Grand_Coquillage"
